ID,Input1_Expression_1,Input2_Expression_2,Input3,Input4,PE_bin0_Expression_1,PE_bin0_Expression_2,PE_bin1_Expression_1,PE_bin1_Expression_2,PE_bin2_Expression_1,PE_bin2_Expression_2,bin_0_1,bin_0_2,bin_1_1,bin_1_2,bin_2_1,bin_2_2,concentration,class,Input1_Expression_1_freq,Input2_Expression_2_freq,PE_bin0_Expression_1_freq,PE_bin1_Expression_1_freq,PE_bin2_Expression_1_freq,PE_bin0_Expression_2_freq,PE_bin1_Expression_2_freq,PE_bin2_Expression_2_freq,avg_input_freq,Exp_weight_1,Exp_score_1,Exp_weight_2,Exp_score_2,Exp_score
MN292079.1,888.0,316.0,222.0,366.0,3.0,4.0,4.0,21.0,538.0,58.0,3.0,299.0,391.0,1.0,3.0,2.0,A,others,0.00013547663774720486,8.831298791532874e-05,1.0656354157536614e-06,1.3287807533017545e-06,0.00012163034304721243,1.8286570306193991e-06,4.4185650428841825e-06,1.4470374483481209e-05,0.00011189481283126681,2.057433286049018,2.339689619455785,0.8983475104566448,2.1871705210256014,2.263430070240693
AY640505.1,437.0,208.0,247.0,326.0,8.0,4.0,18.0,282.0,527.0,275.0,832.0,300.0,399.0,7.0,5.0,3.0,A,others,6.674776977871286e-05,5.8225282253324e-05,2.3976796854457378e-06,5.049366862546667e-06,0.00011914809114828973,1.8286570306193991e-06,5.6838813960737435e-05,6.769192131255617e-05,6.248652601601843e-05,1.6962959252847292,2.124708043328903,1.5684045808797185,2.7569122744991708,2.440810158914037
MN281769.1,1758.0,923.0,1010.0,818.0,22.0,13.0,46.0,17.0,1916.0,1579.0,1859.0,1137.0,26.0,14.0,51.0,10.0,A,others,0.00026805782429396326,0.000257417037330485,6.127403640583553e-06,1.2490539081036491e-05,0.00043258880820316555,5.120239685734317e-06,3.6151895805416035e-06,0.00038751172345593746,0.00026273743081222414,1.8487987890507114,2.2154915223544163,1.8789945544267042,3.0210033257707276,2.618247424062572
CR9114_G11F,1385.0,724.0,515.0,718.0,18.0,28.0,13.0,21.0,1254.0,389.0,42.0,70.0,1500.0,2144.0,1221.0,1794.0,A,CR9114 mutant,0.00021121554546414616,0.00020197765374956888,5.061768224829891e-06,3.7205861092449123e-06,0.00028320237574072654,1.0606210777592515e-05,4.4185650428841825e-06,9.565162794165546e-05,0.00020659659960685752,1.7477946370544697,2.15536472809099,0.9551321122780626,2.2354538091813483,2.195409268636169
MN287659.1,1398.0,540.0,417.0,364.0,63.0,3.0,4.0,7.0,378.0,175.0,89.0,259.0,185.0,6.0,3.0,7.0,A,others,0.00021319664365392532,0.0001507171181772645,1.7050166652058582e-05,1.3287807533017545e-06,8.552486088106403e-05,1.4629256244955191e-06,1.6067509246851572e-06,4.3165862865977844e-05,0.0001819568809155949,0.7003637481744268,1.5318392559580063,1.469918179636707,2.6731704300887147,2.1025048430233606
315-06-05M_1G01,1380.0,578.0,451.0,465.0,3.0,6.0,33.0,11.0,719.0,361.0,493.0,470.0,55.0,8.0,10.0,5.0,A,influenza,0.00021045358462192342,0.0001613035331324143,1.0656354157536614e-06,9.03570912245193e-06,0.00016247466974766782,2.5601198428671585e-06,2.410126387027736e-06,8.878433157661352e-05,0.00018587855887716888,2.1831770172935476,2.4145436458401335,1.5400760336694284,2.73282483945314,2.5736842426466366
AB063855.1,1444.0,563.0,242.0,391.0,1.0,1.0,9.0,265.0,355.0,614.0,282.0,499.0,685.0,10.0,21.0,5.0,A,others,0.0002202066834023746,0.00015712468512380255,5.328177078768307e-07,2.657561506603509e-06,8.03346978196802e-05,7.314628122477596e-07,5.342446824578147e-05,0.00015083525944645668,0.00018866568426308857,2.1783245144991357,2.411654997884422,2.3143106232619552,3.3911475288858717,2.901401263385147
KJ423830.1,1006.0,729.0,822.0,695.0,3.0,8.0,9.0,187.0,104.0,1110.0,646.0,1537.0,1882.0,9.0,83.0,12.0,A,others,0.00015345891362366176,0.0002033706030857728,1.0656354157536614e-06,2.657561506603509e-06,2.3694222671534888e-05,3.2915826551149185e-06,3.7758646730101195e-05,0.00027248450934148514,0.0001784147583547173,1.3470338199322174,1.916795691831481,1.9179370526520623,3.054115680229651,2.485455686030566
MT334403.1,3196.0,972.0,323.0,683.0,4.0,6.0,4.0,523.0,748.0,329.0,344.0,87.0,614.0,1.0,5.0,5.0,A,others,0.00048719776251722604,0.00027106794082528346,1.3320442696920766e-06,1.3287807533017545e-06,0.0001690187883902822,2.5601198428671585e-06,0.00010524218556687779,8.093599287370846e-05,0.00037913285167125475,2.1034163255536895,2.3670628778937877,1.49988140301415,2.6986478113153702,2.532855344604579
MW176573.1,1623.0,1193.0,1230.0,998.0,24.0,15.0,15.0,531.0,895.0,2186.0,326.0,1821.0,5383.0,11.0,411.0,13.0,A,others,0.00024748488155394905,0.00033263630148549686,6.660221348460383e-06,4.252098410565614e-06,0.00020219070013043105,5.8517024979820765e-06,0.00010684893649156294,0.0005363848982266678,0.00029006059151972293,1.4822725131803294,1.9973019772135554,1.9621943035322318,3.0917471072131266,2.544524542213341
KM067707.1,1922.0,972.0,883.0,727.0,19.0,14.0,11.0,1126.0,1403.0,1120.0,25.0,1611.0,481.0,15.0,22.0,6.0,A,others,0.00029305013991886945,0.00027106794082528346,5.3281770787683065e-06,3.1890738079242104e-06,0.0003168256060079522,5.485971091858197e-06,0.00022635103651502152,0.00027493711518614296,0.00028205904037207643,1.774241624320047,2.17110836368197,1.6999798566898114,2.8687892050813355,2.519948784381653
MN284108.1,514.0,380.0,629.0,560.0,5.0,10.0,98.0,12.0,1036.0,1074.0,250.0,940.0,1189.0,8.0,7.0,3.0,A,others,7.84819667489432e-05,0.00010614273941873895,1.598453123630492e-06,2.630985891537474e-05,0.00023400865628934932,4.023045467362678e-06,2.6109702526133803e-06,0.00026365512830071696,9.231235308384107e-05,2.165532018195639,2.404039748628287,1.8164812822439187,2.9678490156665114,2.685944382147399
EU099293.1,651.0,183.0,55.0,161.0,0.0,0.0,47.0,305.0,2.0,1.0,124.0,211.0,4.0,2.0,0.0,3.0,A,others,9.935969382584653e-05,5.126053557230438e-05,2.6640885393841534e-07,1.2756295231696842e-05,6.769777906152826e-07,3.657314061238798e-07,6.145822286920727e-05,4.905211689315664e-07,7.531011469907546e-05,0.4050257669099041,1.356027413704943,0.12749549881450076,1.531723998381909,1.4438757060434262
HM774020.1,1407.0,441.0,351.0,394.0,0.0,6.0,5.0,1351.0,889.0,50.0,2.0,1323.0,162.0,1035.0,4.0,20.0,A,others,0.00021456817316992626,0.00012313672132042682,2.6640885393841534e-07,1.5945369039621052e-06,0.00020083674454920048,2.5601198428671585e-06,0.00027154090627179157,1.2508289807754944e-05,0.00016885244724517654,2.8772945188351544,2.8277450775138404,0.6889376392341992,2.0091117369437943,2.4184284072288174
MN281994.1,284.0,145.0,214.0,189.0,163.0,3.0,40.0,152.0,93.0,328.0,99.0,941.0,7.0,9.0,5.0,6.0,A,others,4.343176800669672e-05,4.067412061715456e-05,4.3691052045900114e-05,1.0896002177074387e-05,2.1211970772612186e-05,1.4629256244955191e-06,3.0729111434603634e-05,8.069073228924267e-05,4.205294431192564e-05,-0.3138114822577575,0.9281105554831183,1.7416014097725314,2.9041795288050585,1.9161450421440884
MW458620.1,1994.0,1398.0,1545.0,1172.0,12.0,16.0,20.0,532.0,2637.0,1142.0,1067.0,3037.0,498.0,18.0,23.0,109.0,A,others,0.00030402237604687705,0.00038974722426985775,3.463315101199399e-06,5.580879163867369e-06,0.0005952891372143717,6.217433904105957e-06,0.0001070497803571486,0.0002803328480443902,0.0003468848001583674,2.235235951093751,2.4455338253556715,1.6540628121675274,2.8297464748196695,2.6376401500876705
C6-2-2E05_1,635.0,151.0,62.0,133.0,0.0,2.0,29.0,0.0,3.0,0.0,1.0,19.0,2.0,2.0,0.0,0.0,A,influenza,9.692141913073373e-05,4.234565982059927e-05,2.6640885393841534e-07,7.972684519810527e-06,9.026370541537101e-07,1.0971942183716394e-06,2.0084386558564465e-07,2.452605844657832e-07,6.963353947566649e-05,0.529964503518204,1.430402234572299,-0.6506557515691429,0.8700710177166957,1.1502366261444974
MK416738.1,1571.0,491.0,190.0,216.0,726.0,4.0,46.0,5.0,110.0,83.0,96.0,203.0,5.0,2.0,3.0,0.0,A,others,0.00023956048879483245,0.00013706621468246606,0.00019367923681322795,1.2490539081036491e-05,2.5048178252765455e-05,1.8286570306193991e-06,1.205063193513868e-06,2.0601889095125788e-05,0.00018831335173864926,-0.8883069198821387,0.5861189808733575,1.0517747848763823,2.3176279525148007,1.4518734666940791
FJ840193.1,1096.0,381.0,313.0,475.0,3.0,58.0,33.0,195.0,636.0,281.0,562.0,180.0,13.0,2.0,7.0,3.0,A,others,0.00016717420878367123,0.00010642132928597974,1.0656354157536614e-06,9.03570912245193e-06,0.00014374495087397834,2.1578152961308908e-05,3.936539765478635e-05,6.916348481935086e-05,0.00013679776903482548,2.12998395319763,2.3828783295345675,0.5058625998277364,1.8534451548378514,2.1181617421862096
MW602786.1,1520.0,493.0,261.0,332.0,135.0,4.0,10.0,6.0,2.0,204.0,1431.0,456.0,10.0,1.0,7.0,4.0,A,others,0.0002317884882041604,0.00013762339441694764,3.623160413562449e-05,2.9233176572638597e-06,6.769777906152826e-07,1.8286570306193991e-06,1.4059070590995124e-06,5.027841981548556e-05,0.000184705941310554,-1.7285131414603134,0.08595234786641343,1.439249359870255,2.647093088438293,1.3665227181523532
MT151424.1,2232.0,998.0,687.0,669.0,4.0,4.0,26.0,13.0,177.0,497.0,3.0,1040.0,251.0,8.0,3.0,5.0,A,others,0.0003402917121366799,0.0002783112773735439,1.3320442696920766e-06,7.175416067829474e-06,4.01673489098401e-05,1.8286570306193991e-06,2.811814118199025e-06,0.00012213977106396003,0.0003093014947551119,1.479354510163117,1.9955649182550035,1.824724841574218,2.974858418529379,2.485211668392191
315-06-06_1C05,2379.0,1050.0,619.0,650.0,625.0,8.0,22.0,1186.0,1293.0,169.0,409.0,436.0,194.0,7.0,12.0,22.0,A,influenza,0.0003626933608980288,0.0002927979504700647,0.000166771942565448,6.11239146518807e-06,0.0002920030870187252,3.2915826551149185e-06,0.0002384016684501602,4.1694299359183144e-05,0.0003277456556840467,0.24326445531249363,1.259732470279633,1.1026719150894686,2.36090519186408,1.8103188310718565
MT565950.1,994.0,369.0,173.0,275.0,1.0,2.0,4.0,5.0,242.0,376.0,588.0,616.0,637.0,1.0,7.0,2.0,A,others,0.00015163020760232716,0.00010307825087909032,5.328177078768307e-07,1.3287807533017545e-06,5.4835201039837886e-05,1.0971942183716394e-06,1.205063193513868e-06,9.246324034360027e-05,0.00012735422924070873,2.0124807901245725,2.312929833638493,1.92568559863665,3.0607041789874394,2.686817006312966
AF306353.1,550.0,32.0,45.0,164.0,270.0,218.0,65.0,428.0,4.0,80.0,74.0,20.0,0.0,2.0,1.0,7.0,A,others,8.3968084812947e-05,9.193465618945894e-06,7.219679941731056e-05,1.7539905943583158e-05,1.1282963176921377e-06,8.009517794112968e-05,8.616201833624155e-05,1.986610734172844e-05,4.658077521594645e-05,-1.8060947743481452,0.03976875256786653,-0.605493592810949,0.9084718773707826,0.47412031496932455
AB063868.1,1397.0,328.0,94.0,171.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,486.0,131.0,1.0,3.0,0.0,A,others,0.00021304425148548076,9.165606632221815e-05,2.6640885393841534e-07,1.5945369039621052e-06,6.769777906152826e-07,3.657314061238798e-07,6.02531596756934e-07,2.452605844657832e-07,0.00015235015890384946,0.4050257669099041,1.356027413704943,-0.1735344968494804,1.2757616853964693,1.3158945495507062
310-18E8,1558.0,760.0,981.0,858.0,451.0,15.0,24.0,435.0,580.0,809.0,836.0,1298.0,286.0,2245.0,21.0,10.0,A,influenza,0.0002375793906050533,0.00021200688897023712,0.00012041680198016374,6.643903766508772e-06,0.0001311080321158264,5.8517024979820765e-06,8.756792539534107e-05,0.0001986610734172844,0.0002247931397876452,0.03694220976919032,1.136910834093707,1.5308305393732444,2.72496350291249,1.9309371685030987
039_10_5G02_1,2086.0,1124.0,1826.0,1169.0,17.0,8.0,7.0,993.0,1100.0,1385.0,689.0,1516.0,1257.0,25.0,12.0,35.0,A,influenza,0.00031804245554377565,0.00031341360064588277,4.7953593708914756e-06,2.126049205282807e-06,0.0002484508491558087,3.2915826551149185e-06,0.00019963880239213077,0.0003399311700695755,0.00031572802809482923,1.7144193260586875,2.1354967284289965,2.0139862239869823,3.1357851763241977,2.635640952376597
CR9114_R2S,2382.0,1355.0,1909.0,1331.0,30.0,1680.0,60.0,242.0,3470.0,1186.0,491.0,580.0,2965.0,776.0,13593.0,5504.0,A,CR9114 mutant,0.0003631505374033624,0.000377767859978504,8.258674472090876e-06,1.6211125190281404e-05,0.0007832633037418819,0.000614794493694242,4.8805059337311646e-05,0.00029112431376088465,0.0003704591986909332,1.9769974320273809,2.29180693393666,-0.3246514913343603,1.1472686581337184,1.7195377960351892
20A-618-30_2E11,791.0,367.0,250.0,248.0,74.0,20.0,2.0,38.0,71.0,789.0,470.0,680.0,164.0,17.0,6.0,5.0,A,influenza,0.00012069459740808353,0.00010252107114460876,1.998066404538115e-05,7.972684519810526e-07,1.624746697476678e-05,7.680359528601476e-06,7.83291075784014e-06,0.00019375586172796873,0.00011160783427634614,-0.08982425477018996,1.0614479844759521,1.4018732997070416,2.6153126580909536,1.8383803212834529
AB826502.1,1446.0,765.0,507.0,505.0,8.0,12.0,8.0,72.0,524.0,62.0,24.0,236.0,1406.0,2833.0,1102.0,1220.0,A,others,0.0002205114677392637,0.00021339983830644105,2.3976796854457378e-06,2.391805355943158e-06,0.00011847111335767444,4.754508279610437e-06,1.4661602187752058e-05,1.545141682134434e-05,0.00021695565302285238,1.6938213061568737,2.1232349265090473,0.5118627002972644,1.8585469706583577,1.9908909485837025
AF283786.1,1174.0,355.0,104.0,223.0,1.0,0.0,1.0,115.0,4.0,57.0,0.0,1.0,1.0,1.0,1.0,0.0,A,others,0.00017906079792234613,9.917799273771934e-05,5.328177078768307e-07,5.315123013207018e-07,1.1282963176921377e-06,3.657314061238798e-07,2.3297888407934777e-05,1.4225113899015426e-05,0.00013911939533003273,0.3258445208622793,1.3088915841718718,1.5898934967134568,2.77518405033407,2.0420378172529707
AJ437672.1,1428.0,476.0,362.0,387.0,4.0,3.0,11.0,99.0,403.0,403.0,268.0,874.0,3.0,10.0,9.0,3.0,A,others,0.00021776840870726182,0.00013288736667385427,1.3320442696920766e-06,3.1890738079242104e-06,9.116634246952472e-05,1.4629256244955191e-06,2.0084386558564465e-05,9.908527612417641e-05,0.00017532788769055805,1.8353158729648278,2.2074652728830366,1.830786876933162,2.9800128968678328,2.593739084875435
MN281709.1,908.0,248.0,136.0,256.0,0.0,0.0,3.0,5.0,2.0,1.0,161.0,266.0,2.0,1.0,2.0,2.0,A,others,0.00013852448111609586,6.936887694295538e-05,2.6640885393841534e-07,1.0630246026414035e-06,6.769777906152826e-07,3.657314061238798e-07,1.205063193513868e-06,4.905211689315664e-07,0.00010394667902952561,0.4050257669099041,1.356027413704943,0.12749549881450076,1.531723998381909,1.4438757060434262
AJ239376.1,972.0,556.0,449.0,398.0,5.0,7.0,8.0,36.0,104.0,782.0,483.0,94.0,266.0,7.0,3.0,0.0,A,others,0.00014827757989654706,0.00015517455605311705,1.598453123630492e-06,2.391805355943158e-06,2.3694222671534888e-05,2.9258512489910383e-06,7.4312230266688515e-06,0.00019203903763670825,0.00015172606797483207,1.170942560876536,1.811970269355555,1.8171372782165194,2.9684068014316325,2.3901885353935937
AF103167.1,2753.0,1078.0,437.0,566.0,8.0,3.0,4.0,374.0,14.0,571.0,143.0,597.0,193.0,8.0,2.0,6.0,A,others,0.00041968803189629044,0.00030059846675280666,2.3976796854457378e-06,1.3287807533017545e-06,3.3848889530764126e-06,1.4629256244955191e-06,7.531644959461674e-05,0.000140289054314428,0.0003601432493245486,0.1497532618065981,1.2040661616959458,1.9818015406155813,3.108418913436418,2.156242537566182
MN291972.1,908.0,510.0,324.0,369.0,8.0,2.0,2.0,41.0,323.0,225.0,51.0,147.0,619.0,173.0,2.0,10.0,A,others,0.00013852448111609586,0.00014235942216004097,2.3976796854457378e-06,7.972684519810526e-07,7.311360138645052e-05,1.0971942183716394e-06,8.435442354597074e-06,5.5428892089267005e-05,0.00014044195163806842,1.4842070129575289,1.998453566210715,1.703452687578258,2.871742112896563,2.435097839553639
HQ378403.1,1611.0,1188.0,1354.0,1000.0,8.0,11.0,24.0,116.0,1291.0,2288.0,2188.0,2770.0,613.0,13.0,18.0,13.0,A,others,0.00024565617553261445,0.00033124335214929296,2.3976796854457378e-06,6.643903766508772e-06,0.00029155176849164833,4.388776873486557e-06,2.3498732273520423e-05,0.0005614014778421777,0.0002884497638409537,2.0849245164099823,2.3560548828562804,2.1069300497774375,3.2148142331282115,2.7854345579922457
MN284262.1,628.0,274.0,174.0,225.0,277.0,9.0,13.0,232.0,59.0,96.0,108.0,199.0,8.0,5.0,4.0,0.0,A,others,9.585467395162188e-05,7.661221349121579e-05,7.406166139487946e-05,3.7205861092449123e-06,1.353955581230565e-05,3.6573140612387983e-06,4.6796620681455204e-05,2.3790276693180972e-05,8.623344372141883e-05,-0.737989033344191,0.6756017640991061,0.8132372374167643,2.114802243246309,1.3952020036727075
MN280939.1,2499.0,652.0,483.0,584.0,4.0,507.0,31.0,1200.0,531.0,507.0,325.0,544.0,267.0,7.0,5.0,7.0,A,others,0.0003809804211113748,0.0001819191833082324,1.3320442696920766e-06,8.504196821131228e-06,0.00012005072820244344,0.00018579155431093093,0.0002412134825683592,0.00012459237690861787,0.0002814498022098036,1.9548461401492712,2.2786204842402773,-0.1735344968494805,1.2757616853964693,1.7771910848183734
EU814966.1,2941.0,1529.0,879.0,1061.0,320.0,773.0,24.0,28.0,1776.0,614.0,1233.0,363.0,15.0,5.0,51.0,14.0,A,others,0.0004483377595638658,0.00042624249687840053,8.551724211423132e-05,6.643903766508772e-06,0.0004009965113077857,0.00028307610833988296,5.824472101983694e-06,0.00015083525944645668,0.00043729012822113316,0.6710869075906711,1.5144110360712821,-0.2734003417569563,1.190846916041406,1.352628976056344
MW655365.1,1794.0,902.0,644.0,609.0,577.0,625.0,14.0,21.0,777.0,423.0,5.0,972.0,71.0,9.0,36.0,89.0,A,others,0.00027354394235796706,0.00025156665011842854,0.00015398431757640405,3.9863422599052634e-06,0.0001755629070328966,0.00022894786023354877,4.4185650428841825e-06,0.00010399048781349207,0.0002625552962381978,0.05695627075940159,1.1488250109245655,-0.34274297346717764,1.1318856807601956,1.1403553458423805
CR9114_Y7H,2443.0,1061.0,1278.0,909.0,15.0,11.0,20.0,23.0,1057.0,699.0,48.0,43.0,3183.0,5095.0,2689.0,26.0,A,CR9114 mutant,0.00037244645967848,0.00029586243900971333,4.2625416630146455e-06,5.580879163867369e-06,0.00023874750082365632,4.388776873486557e-06,4.820252774055472e-06,0.00017168240912604824,0.0003341544493440967,1.748270197233484,2.155647824463548,1.5923822971171515,2.777300248444108,2.4664740364538282
AF103052.1,1683.0,1074.0,1217.0,921.0,13.0,10.0,26.0,354.0,3085.0,1062.0,4022.0,1845.0,1204.0,13.0,24.0,152.0,A,others,0.00025662841166062205,0.0002994841072838435,3.7297239551378146e-06,7.175416067829474e-06,0.0006963844872795873,4.023045467362678e-06,7.129957228290386e-05,0.00026071200128712754,0.0002780562594722328,2.271172398239133,2.4669264445833368,1.8116060825155913,2.9637036898959805,2.7153150672396587
CR9114_G4P,668.0,203.0,127.0,288.0,33.0,4.0,5.0,58.0,131.0,326.0,36.0,14.0,397.0,2716.0,187.0,16.0,A,CR9114 mutant,0.00010195036068940388,5.6832332917120074e-05,9.057901033906122e-06,1.5945369039621052e-06,2.978702278707243e-05,1.8286570306193991e-06,1.1849788069553035e-05,8.02002111203111e-05,7.939134680326197e-05,0.5169995263538364,1.422684309128789,1.6420432514747867,2.8195263818046965,2.121105345466743
MW458342.1,2071.0,1534.0,1911.0,1453.0,24.0,14.0,32.0,931.0,3677.0,3469.0,2784.0,1069.0,2062.0,8.0,26.0,17.0,A,others,0.0003157565730171074,0.0004276354462146045,6.660221348460383e-06,8.769952971791579e-06,0.0008299747712943364,5.485971091858197e-06,0.00018718648272582082,0.0008510542280962677,0.00037169600961585594,2.0955762284202626,2.3623957439390924,2.190703718885712,3.2860460120907504,2.8242208780149216
MN283937.1,1648.0,728.0,733.0,698.0,4.0,3.0,13.0,624.0,829.0,1201.0,982.0,576.0,7.0,10.0,11.0,7.0,A,others,0.0002512946857650628,0.00020309201321853202,1.3320442696920766e-06,3.7205861092449123e-06,0.00018729718873689483,1.4629256244955191e-06,0.0001255274159910279,0.0002948032225278714,0.00022719334949179742,2.1480126002302966,2.3936106086494044,2.304309979489278,3.3826440975060463,2.888127353077725
CR9114_G4T,1494.0,511.0,485.0,462.0,25.0,13.0,9.0,307.0,437.0,692.0,40.0,27.0,306.0,855.0,2229.0,2862.0,A,CR9114 mutant,0.0002278262918246021,0.00014263801202728176,6.926630202398798e-06,2.657561506603509e-06,9.883875742983125e-05,5.120239685734317e-06,6.185991060037855e-05,0.00016996558503478776,0.00018523215192594192,1.1544052747235232,1.802125782940436,1.5210707020840883,2.716664826491943,2.2593953047161897
KJ487417.1,743.0,216.0,8.0,142.0,0.0,0.0,1.0,250.0,2.0,0.0,0.0,124.0,2.0,0.0,0.0,0.0,A,others,0.00011337977332274513,6.045400119125027e-05,2.6640885393841534e-07,5.315123013207018e-07,6.769777906152826e-07,3.657314061238798e-07,5.04118102619968e-05,2.452605844657832e-07,8.69168872569977e-05,0.4050257669099041,1.356027413704943,-0.1735344968494804,1.2757616853964693,1.3158945495507062
MK901923.1,2514.0,1210.0,1224.0,923.0,7.0,8.0,20.0,435.0,1038.0,1644.0,1272.0,1619.0,704.0,24.0,16.0,12.0,A,others,0.000383266303638043,0.00033737232922859025,2.1312708315073228e-06,5.580879163867369e-06,0.0002344599748164262,3.2915826551149185e-06,8.756792539534107e-05,0.00040345366144621335,0.0003603193164333166,2.0414300727554755,2.330163061445671,2.0883888959971877,3.199048905169635,2.764605983307653
KJ423782.1,1191.0,395.0,505.0,494.0,2.0,5.0,10.0,207.0,1207.0,75.0,425.0,16.0,411.0,5.0,303.0,116.0,A,others,0.0001816514647859035,0.00011032158742735073,7.99226561815246e-07,2.9233176572638597e-06,0.00027259639035442045,2.1943884367432787e-06,4.1775524041814085e-05,1.8639804419399522e-05,0.00014598652610662712,2.532850191755692,2.622700702800593,0.9291278450476672,2.2133426824376428,2.418021692619118
KJ880495.1,2840.0,1115.0,698.0,763.0,17.0,5.0,6.0,646.0,899.0,245.0,371.0,199.0,192.0,1.0,7.0,3.0,A,others,0.00043294615055096625,0.00031090629184071566,4.7953593708914756e-06,1.8602930546224561e-06,0.00020309333718458475,2.1943884367432787e-06,0.00012994598103391208,6.033410377858267e-05,0.00037192622119584096,1.6268745165262606,2.0833821504878545,1.439249359870255,2.647093088438293,2.3652376194630738
GU358670.1,1531.0,758.0,1234.0,934.0,10.0,6.0,18.0,36.0,589.0,1337.0,1023.0,699.0,1527.0,15.0,23.0,6.0,A,others,0.00023346480205705045,0.00021144970923575555,2.9304973933225687e-06,5.049366862546667e-06,0.00013313896548767224,2.5601198428671585e-06,7.4312230266688515e-06,0.0003281586620152179,0.000222457255646403,1.657363838674161,2.1015321489164966,2.107823576568067,3.215573988592246,2.6585530687543715
MN395510.1,1901.0,1020.0,637.0,761.0,18.0,8.0,16.0,1240.0,785.0,2627.0,74.0,1514.0,2475.0,2667.0,57.0,495.0,A,others,0.0002898499043815339,0.00028444025445284113,5.061768224829891e-06,4.517854561225965e-06,0.00017736818114120402,3.2915826551149185e-06,0.000249247237191785,0.0006445448159760783,0.0002871450794171875,1.5445734572768206,2.0343891263462597,2.2918483545989377,3.3720481224323566,2.703218624389308
MN283128.1,1062.0,640.0,738.0,544.0,4.0,37.0,54.0,287.0,380.0,307.0,95.0,611.0,671.0,762.0,14.0,211.0,A,others,0.00016199287505655656,0.00017857610490134296,1.3320442696920766e-06,1.4616588286319298e-05,8.597617940814088e-05,1.3897793432707433e-05,5.7843033288665656e-05,7.554026001546123e-05,0.00017028448997894976,1.8098594835298423,2.192311330594565,0.7352326230341536,2.048475824588691,2.120393577591628
MN284859.1,1569.0,1190.0,1010.0,835.0,12.0,10.0,14.0,1815.0,1548.0,434.0,555.0,1028.0,3574.0,16.0,22.0,13.0,A,others,0.00023925570445794335,0.00033180053188377453,3.463315101199399e-06,3.9863422599052634e-06,0.00034954619922102423,4.023045467362678e-06,0.00036473245990353067,0.00010668835424261569,0.00028552811817085896,2.004012577642611,2.307888788695105,1.4235620749469318,2.633754372060283,2.4708215803776943
MN282340.1,823.0,518.0,763.0,479.0,3.0,5.0,6.0,73.0,972.0,282.0,715.0,893.0,8.0,15.0,7.0,4.0,A,others,0.00012557114679830913,0.00014458814109796723,1.0656354157536614e-06,1.8602930546224561e-06,0.00021956646342288997,2.1943884367432787e-06,1.4862446053337703e-05,6.940874540381664e-05,0.00013507964394813817,2.313957361130631,2.492395918961392,1.500100688291166,2.6988342670424315,2.5956150930019115
MW602690.1,3751.0,1431.0,917.0,943.0,9.0,10.0,14.0,494.0,2169.0,369.0,66.0,321.0,1104.0,4.0,12.0,9.0,A,others,0.0005717754160039512,0.00039894068988880366,2.6640885393841532e-06,3.9863422599052634e-06,0.0004896806018783877,4.023045467362678e-06,9.94177134648941e-05,9.074641625233978e-05,0.0004853580529463774,2.264364246038771,2.462873617461136,1.3532745420592895,2.573989698269957,2.5184316578655466
MN280818.1,1885.0,1242.0,1203.0,1067.0,13.0,8.0,27.0,574.0,2051.0,937.0,436.0,1822.0,1937.0,21.0,19.0,17.0,A,others,0.0002874116296864211,0.00034628720498029535,3.7297239551378146e-06,7.4411722184898246e-06,0.00046305280878085325,3.2915826551149185e-06,0.00011548522271174568,0.00023005442822890464,0.0003168494173333582,2.093953832951782,2.361429947616671,1.8444258320902591,2.9916099422088296,2.6765199449127506
GU570272.1,2106.0,1000.0,916.0,747.0,362.0,10.0,13.0,26.0,1089.0,828.0,82.0,1788.0,18.0,373.0,113.0,97.0,A,others,0.00032109029891266665,0.00027886845710802546,9.670641397964476e-05,3.7205861092449123e-06,0.000245968597256886,4.023045467362678e-06,5.422784370812405e-06,0.00020332102452213428,0.00029997937801034603,0.4054243850947528,1.3562647072529446,1.7036273485425681,2.8718906250882283,2.1140776661705862
54.ND.01_Heavy,1580.0,559.0,202.0,278.0,405.0,429.0,10.0,112.0,10.0,178.0,1.0,523.0,80.0,5.0,3.0,118.0,A,influenza,0.0002409320183108334,0.0001560103256548394,0.00010816199469899663,2.9233176572638597e-06,2.4822518989227028e-06,0.0001572645046332683,2.2695356811177845e-05,4.390164461937519e-05,0.0001984711719828364,-1.6392288362287273,0.13910243076411752,-0.5541499214491739,0.9521288054783517,0.5456156181212346
AB066830.1,2159.0,600.0,301.0,482.0,9.0,1.0,7.0,19.0,73.0,461.0,137.0,400.0,336.0,10.0,13.0,4.0,A,others,0.0003291670838402278,0.00016743251021171158,2.6640885393841532e-06,2.126049205282807e-06,1.6698785501843635e-05,7.314628122477596e-07,4.0168773117128926e-06,0.00011331039002319184,0.0002482997970259697,0.7971362319212179,1.589446979062504,2.1900774830426637,3.2855135310185317,2.437480255040518
MN395509.1,1648.0,522.0,197.0,304.0,2.0,0.0,4.0,56.0,3.0,89.0,332.0,144.0,1.0,0.0,2.0,1.0,A,others,0.0002512946857650628,0.00014570250056693038,7.99226561815246e-07,1.3287807533017545e-06,9.026370541537101e-07,3.657314061238798e-07,1.1448100338381744e-05,2.2073452601920488e-05,0.0001984985931659966,0.05284324879854162,1.1463765687530911,1.7807080125898445,2.9374314194947013,2.041903994123896
